ping_id,vehicle_id,ts_utc,lat,lon,speed_kmh,heading_deg,soc_pct
319,EV000008,2026-06-08T01:12:00Z,41.89642,12.43072,1.0,,80.2
320,EV000008,2026-06-08T01:24:00Z,41.89647,12.43065,0.9,44.3,86.7
321,EV000008,2026-06-08T01:36:00Z,41.94467,12.38194,60.9,337.6,84.8
322,EV000008,2026-06-08T01:48:00Z,41.85045,12.37412,62.3,34.9,84.1
323,EV000008,2026-06-08T02:00:00Z,41.84751,12.39534,25.6,155.1,83.2
324,EV000008,2026-06-08T02:12:00Z,41.89965,12.54687,2.4,196.3,83.2
325,EV000008,2026-06-08T02:24:00Z,41.89967,12.54676,0.7,193.2,83.2
326,EV000008,2026-06-08T02:36:00Z,41.89961,12.54683,2.2,193.1,83.2
327,EV000008,2026-06-08T02:48:00Z,41.89959,12.54676,2.6,202.9,83.2
328,EV000008,2026-06-08T03:00:00Z,41.89967,12.54686,2.3,194.1,83.2
329,EV000008,2026-06-08T03:12:00Z,41.89969,12.54692,2.7,,83.2
330,EV000008,2026-06-08T03:24:00Z,41.89063,12.54719,45.6,91.0,81.2
331,EV000008,2026-06-08T03:36:00Z,41.90976,12.49156,112.3,44.1,79.1
332,EV000008,2026-06-08T03:48:00Z,42.00664,12.3979,1.2,232.6,79.1
333,EV000008,2026-06-08T04:00:00Z,42.00672,12.3979,0.4,231.7,79.1
334,EV000008,2026-06-08T04:12:00Z,42.0067,12.39793,0.1,,79.1
335,EV000008,2026-06-08T04:24:00Z,42.00672,12.39786,1.2,226.8,79.1
336,EV000008,2026-06-08T04:36:00Z,41.99683,12.39265,38.0,202.4,77.7
337,EV000008,2026-06-08T04:48:00Z,42.02502,12.37949,69.6,8.5,77.0
338,EV000008,2026-06-08T05:00:00Z,42.00519,12.34977,107.7,56.0,75.5
339,EV000008,2026-06-08T05:12:00Z,41.88904,12.42909,2.6,35.1,75.5
340,EV000008,2026-06-08T05:24:00Z,41.88909,12.42907,0.2,37.9,75.5
341,EV000008,2026-06-08T05:36:00Z,41.8891,12.42914,2.1,36.0,75.5
342,EV000008,2026-06-08T05:48:00Z,41.89859,12.43271,105.4,256.1,73.9
343,EV000008,2026-06-08T06:00:00Z,41.93584,12.46017,114.4,294.0,72.6
344,EV000008,2026-06-08T06:12:00Z,41.8826,12.44884,108.0,51.5,71.4
345,EV000008,2026-06-08T06:24:00Z,41.82681,12.58542,1.8,184.6,71.4
346,EV000008,2026-06-08T06:36:00Z,41.82676,12.58541,2.7,176.5,71.4
347,EV000008,2026-06-08T06:48:00Z,41.8268,12.58541,0.5,186.2,71.4
348,EV000008,2026-06-08T07:00:00Z,41.82678,12.58532,0.8,173.5,71.4
349,EV000008,2026-06-08T07:12:00Z,41.82687,12.58542,2.2,177.6,71.4
350,EV000008,2026-06-08T07:24:00Z,41.82682,12.5854,1.8,180.3,71.4
351,EV000008,2026-06-08T07:36:00Z,41.7724,12.57119,82.7,84.3,70.5
352,EV000008,2026-06-08T07:48:00Z,41.88936,12.41342,1.4,77.3,79.7
353,EV000008,2026-06-08T08:00:00Z,41.88925,12.41364,0.5,95.4,88.9
354,EV000008,2026-06-08T08:12:00Z,41.88935,12.41354,2.9,68.1,98.1
355,EV000008,2026-06-08T08:24:00Z,41.87627,12.42583,54.6,338.2,97.5
356,EV000008,2026-06-08T08:36:00Z,41.87787,12.39757,94.1,355.4,96.3
357,EV000008,2026-06-08T08:48:00Z,41.87589,12.40533,98.4,330.9,94.4
358,EV000008,2026-06-08T09:00:00Z,41.90098,12.4307,0.6,205.3,95.3
359,EV000008,2026-06-08T09:12:00Z,41.90095,12.43079,1.2,183.2,96.3
360,EV000008,2026-06-08T09:24:00Z,41.90101,12.43073,1.3,197.9,97.2
361,EV000008,2026-06-08T09:36:00Z,41.90099,12.43075,2.3,,98.1
362,EV000008,2026-06-08T09:48:00Z,41.90094,12.43073,2.8,190.0,99.1
363,EV000008,2026-06-08T10:00:00Z,41.90103,12.43069,0.1,196.2,100.0
364,EV000008,2026-06-08T10:12:00Z,41.92111,12.45784,71.2,283.8,98.8
365,EV000008,2026-06-08T10:24:00Z,41.85721,12.41715,114.0,75.2,98.2
366,EV000008,2026-06-08T10:36:00Z,41.92398,12.54184,2.5,173.1,98.2
367,EV000008,2026-06-08T10:48:00Z,41.92395,12.54178,2.6,180.0,98.2
368,EV000008,2026-06-08T11:00:00Z,41.92406,12.54173,1.8,177.1,98.2
369,EV000008,2026-06-08T11:12:00Z,41.92397,12.54182,2.2,171.8,98.2
370,EV000008,2026-06-08T11:24:00Z,41.92405,12.54198,2.5,170.4,98.2
371,EV000008,2026-06-08T11:36:00Z,41.93451,12.54911,67.7,49.9,96.1
372,EV000008,2026-06-08T11:48:00Z,41.9556,12.50825,70.3,265.5,94.2
373,EV000008,2026-06-08T12:00:00Z,41.95852,12.56823,3.0,133.8,94.2
374,EV000008,2026-06-08T12:12:00Z,41.95849,12.56831,1.4,,94.2
375,EV000008,2026-06-08T12:24:00Z,41.95853,12.56817,2.4,,94.2
376,EV000008,2026-06-08T12:36:00Z,41.95854,12.56822,2.0,134.7,94.2
377,EV000008,2026-06-08T12:48:00Z,41.9586,12.56822,1.8,154.0,94.2
378,EV000008,2026-06-08T13:00:00Z,41.95848,12.5683,0.9,143.2,94.2
379,EV000008,2026-06-08T13:12:00Z,41.90963,12.58011,27.6,263.9,93.6
380,EV000008,2026-06-08T13:24:00Z,41.94139,12.57939,85.7,123.8,92.0
381,EV000008,2026-06-08T13:36:00Z,41.97181,12.49356,37.0,197.4,90.6
382,EV000009,2026-06-08T03:10:00Z,53.54144,9.97776,1.0,340.3,47.4
383,EV000009,2026-06-08T03:22:00Z,53.54144,9.97779,2.4,318.0,47.4
384,EV000009,2026-06-08T03:34:00Z,53.54144,9.97775,2.4,340.9,47.4
385,EV000009,2026-06-08T03:46:00Z,53.54152,9.97772,1.8,328.3,47.4
386,EV000009,2026-06-08T03:58:00Z,53.54142,9.97762,2.9,329.6,47.4
387,EV000009,2026-06-08T04:10:00Z,53.54148,9.97771,2.9,328.8,47.4
388,EV000009,2026-06-08T04:22:00Z,53.57932,10.05999,37.5,211.3,46.8
389,EV000009,2026-06-08T04:34:00Z,53.53172,9.97227,0.9,216.3,46.8
390,EV000009,2026-06-08T04:46:00Z,53.53177,9.97195,1.7,210.0,46.8
391,EV000009,2026-06-08T04:58:00Z,53.53171,9.97196,0.1,220.6,46.8
392,EV000009,2026-06-08T05:10:00Z,53.5318,9.97192,1.0,227.4,46.8
393,EV000009,2026-06-08T05:22:00Z,53.54623,10.03655,107.2,135.2,44.6
394,EV000009,2026-06-08T05:34:00Z,53.54015,10.014,83.1,99.8,43.2
395,EV000009,2026-06-08T05:46:00Z,53.5368,9.98157,2.3,181.9,43.2
396,EV000009,2026-06-08T05:58:00Z,53.53683,9.98143,2.4,184.5,43.2
397,EV000009,2026-06-08T06:10:00Z,53.53681,9.98156,1.4,,43.2
398,EV000009,2026-06-08T06:22:00Z,53.50025,9.98695,26.8,218.4,42.1
399,EV000009,2026-06-08T06:34:00Z,53.65955,9.84988,2.5,133.2,42.1
400,EV000009,2026-06-08T06:46:00Z,53.65959,9.84985,1.5,120.1,42.1
401,EV000009,2026-06-08T06:58:00Z,53.65959,9.84993,0.4,136.4,42.1
402,EV000009,2026-06-08T07:10:00Z,53.65956,9.84994,1.2,127.8,42.1
403,EV000009,2026-06-08T07:22:00Z,53.65318,9.9283,67.9,105.6,40.4
404,EV000009,2026-06-08T07:34:00Z,53.69914,9.86297,59.2,308.5,39.8
405,EV000009,2026-06-08T07:46:00Z,53.57953,10.00423,0.9,128.6,39.8
406,EV000009,2026-06-08T07:58:00Z,53.57951,10.00426,1.5,141.0,39.8
407,EV000009,2026-06-08T08:10:00Z,53.57953,10.00424,2.1,126.0,39.8
408,EV000009,2026-06-08T08:22:00Z,53.5796,10.00426,2.4,,39.8
409,EV000009,2026-06-08T08:34:00Z,53.57952,10.00429,0.8,123.6,39.8
410,EV000009,2026-06-08T08:46:00Z,53.62026,9.9286,46.3,203.7,38.9
411,EV000009,2026-06-08T08:58:00Z,53.56892,9.97251,27.3,161.0,37.2
412,EV000009,2026-06-08T09:10:00Z,53.58919,10.0321,45.5,303.0,36.1
413,EV000009,2026-06-08T09:22:00Z,53.57778,10.00639,1.6,,36.1
414,EV000009,2026-06-08T09:34:00Z,53.57776,10.00642,1.2,106.8,36.1
415,EV000009,2026-06-08T09:46:00Z,53.59683,10.00008,114.9,200.0,35.6
416,EV000009,2026-06-08T09:58:00Z,53.55423,9.93372,85.1,86.8,34.9
417,EV000009,2026-06-08T10:10:00Z,53.52998,9.98108,0.9,233.7,34.9
418,EV000009,2026-06-08T10:22:00Z,53.52998,9.98089,0.1,257.1,34.9
419,EV000009,2026-06-08T10:34:00Z,53.52988,9.9809,2.4,254.2,34.9
420,EV000009,2026-06-08T10:46:00Z,53.52997,9.9809,1.5,250.0,34.9
421,EV000009,2026-06-08T10:58:00Z,53.52992,9.98084,2.5,256.3,34.9
422,EV000009,2026-06-08T11:10:00Z,53.52983,9.98053,2.4,252.5,34.9
423,EV000009,2026-06-08T11:22:00Z,53.52995,9.98116,2.1,249.1,34.9
424,EV000009,2026-06-08T11:34:00Z,53.52457,9.94137,98.5,224.3,33.0
425,EV000009,2026-06-08T11:46:00Z,53.53371,10.03312,109.9,310.2,32.2
426,EV000010,2026-06-08T02:48:00Z,45.40235,9.23838,1.2,,75.9
427,EV000010,2026-06-08T03:00:00Z,45.40235,9.23839,0.6,303.3,75.9
428,EV000010,2026-06-08T03:12:00Z,45.40237,9.23852,2.8,291.6,75.9
429,EV000010,2026-06-08T03:24:00Z,45.40231,9.23848,2.0,299.6,75.9
430,EV000010,2026-06-08T03:36:00Z,45.40233,9.23841,2.6,288.8,75.9
431,EV000010,2026-06-08T03:48:00Z,45.40231,9.23842,1.6,287.5,75.9
432,EV000010,2026-06-08T04:00:00Z,45.40234,9.23841,1.4,309.3,75.9
433,EV000010,2026-06-08T04:12:00Z,45.38111,9.21369,95.6,327.9,74.9
434,EV000010,2026-06-08T04:24:00Z,45.41194,9.24669,103.6,222.3,74.3
435,EV000010,2026-06-08T04:36:00Z,45.47828,9.10776,0.2,297.6,74.3
436,EV000010,2026-06-08T04:48:00Z,45.47828,9.10783,1.0,,74.3
437,EV000010,2026-06-08T05:00:00Z,45.47834,9.10779,1.6,290.9,74.3
438,EV000010,2026-06-08T05:12:00Z,45.4782,9.10786,2.3,278.4,74.3
439,EV000010,2026-06-08T05:24:00Z,45.47827,9.10766,0.1,,74.3
440,EV000010,2026-06-08T05:36:00Z,45.47831,9.10774,1.4,297.7,74.3
441,EV000010,2026-06-08T05:48:00Z,45.47827,9.10781,1.3,285.7,74.3
442,EV000010,2026-06-08T06:00:00Z,45.44169,9.14588,100.6,90.7,72.7
443,EV000010,2026-06-08T06:12:00Z,45.47569,9.11534,82.5,33.9,72.1
444,EV000010,2026-06-08T06:24:00Z,45.42034,9.31771,1.7,270.0,72.1
445,EV000010,2026-06-08T06:36:00Z,45.42033,9.31778,1.4,263.4,72.1
446,EV000010,2026-06-08T06:48:00Z,45.42032,9.31783,0.3,274.1,72.1
447,EV000010,2026-06-08T07:00:00Z,45.42032,9.31788,1.6,259.4,72.1
448,EV000010,2026-06-08T07:12:00Z,45.42034,9.31778,1.6,277.9,72.1
449,EV000010,2026-06-08T07:24:00Z,45.42031,9.31772,0.9,264.4,72.1
450,EV000010,2026-06-08T07:36:00Z,45.37527,9.37637,111.9,223.0,71.6
451,EV000010,2026-06-08T07:48:00Z,45.37624,9.39596,32.4,308.1,71.1
452,EV000010,2026-06-08T08:00:00Z,45.43598,9.34024,94.2,224.9,69.0
453,EV000010,2026-06-08T08:12:00Z,45.48464,9.28234,2.5,41.2,69.0
454,EV000010,2026-06-08T08:24:00Z,45.4846,9.28224,2.0,,69.0
455,EV000010,2026-06-08T08:36:00Z,45.48467,9.28229,0.2,42.2,69.0
456,EV000010,2026-06-08T08:48:00Z,45.48467,9.28229,0.9,49.8,69.0
457,EV000010,2026-06-08T09:00:00Z,45.48467,9.28229,2.4,42.9,69.0
458,EV000010,2026-06-08T09:12:00Z,45.48474,9.28237,1.1,,69.0
459,EV000010,2026-06-08T09:24:00Z,45.48464,9.28234,3.0,37.9,69.0
460,EV000010,2026-06-08T09:36:00Z,45.49517,9.32047,61.8,184.5,67.1
461,EV000010,2026-06-08T09:48:00Z,45.51644,9.22278,1.2,,67.1
462,EV000010,2026-06-08T10:00:00Z,45.5165,9.22268,2.8,95.8,67.1
463,EV000010,2026-06-08T10:12:00Z,45.5164,9.22274,1.3,102.1,67.1
464,EV000010,2026-06-08T10:24:00Z,45.5164,9.22262,0.9,110.0,67.1
465,EV000010,2026-06-08T10:36:00Z,45.5164,9.22277,1.2,110.1,67.1
466,EV000010,2026-06-08T10:48:00Z,45.51638,9.22274,2.1,,67.1
467,EV000010,2026-06-08T11:00:00Z,45.54762,9.21364,90.6,163.8,66.3
468,EV000010,2026-06-08T11:12:00Z,45.51987,9.253,41.9,337.7,65.1
469,EV000010,2026-06-08T11:24:00Z,45.45713,9.1853,2.5,297.4,65.1
470,EV000010,2026-06-08T11:36:00Z,45.45718,9.18539,0.7,298.5,65.1
471,EV000010,2026-06-08T11:48:00Z,45.45712,9.18533,2.0,304.7,65.1
472,EV000010,2026-06-08T12:00:00Z,45.45712,9.18531,0.8,310.1,65.1
473,EV000010,2026-06-08T12:12:00Z,45.4571,9.18533,0.5,313.8,65.1
474,EV000010,2026-06-08T12:24:00Z,45.45709,9.18536,0.1,303.6,65.1
475,EV000010,2026-06-08T12:36:00Z,45.4928,9.25749,82.2,258.0,63.4
476,EV000010,2026-06-08T12:48:00Z,45.57827,9.07591,1.9,228.1,63.4
477,EV000010,2026-06-08T13:00:00Z,45.57835,9.07593,1.1,,63.4
478,EV000010,2026-06-08T13:12:00Z,45.57822,9.07602,2.7,221.3,63.4
479,EV000010,2026-06-08T13:24:00Z,45.57821,9.07608,2.9,220.5,63.4
480,EV000010,2026-06-08T13:36:00Z,45.59583,9.04147,93.3,112.0,62.0
481,EV000010,2026-06-08T13:48:00Z,45.55296,9.0713,83.4,264.4,59.9
482,EV000011,2026-06-08T01:51:00Z,38.05551,23.76456,2.4,96.7,62.8
483,EV000011,2026-06-08T02:03:00Z,38.05577,23.76455,1.7,104.2,62.8
484,EV000011,2026-06-08T02:15:00Z,38.05555,23.76478,2.7,111.7,62.8
485,EV000011,2026-06-08T02:27:00Z,38.05565,23.76468,1.0,113.9,62.8
486,EV000011,2026-06-08T02:39:00Z,38.05564,23.76471,2.0,103.5,62.8
487,EV000011,2026-06-08T02:51:00Z,38.05569,23.76466,0.3,110.8,62.8
488,EV000011,2026-06-08T03:03:00Z,38.05567,23.76471,2.4,106.7,62.8
489,EV000011,2026-06-08T03:15:00Z,38.06944,23.7917,91.1,193.8,62.3
490,EV000011,2026-06-08T03:27:00Z,37.95483,23.75718,2.1,,62.3
491,EV000011,2026-06-08T03:39:00Z,37.95492,23.75707,0.8,,62.3
492,EV000011,2026-06-08T03:51:00Z,37.95484,23.75713,1.1,174.0,62.3
493,EV000011,2026-06-08T04:03:00Z,37.95481,23.75698,0.2,165.6,62.3
494,EV000011,2026-06-08T04:15:00Z,37.95496,23.75712,0.6,,62.3
495,EV000011,2026-06-08T04:27:00Z,37.95491,23.75709,1.2,171.5,62.3
496,EV000011,2026-06-08T04:39:00Z,37.96842,23.72962,108.7,112.9,60.8
497,EV000011,2026-06-08T04:51:00Z,37.97563,23.78795,46.6,352.2,59.9
498,EV000011,2026-06-08T05:03:00Z,37.96761,23.7575,105.9,298.4,58.8
499,EV000011,2026-06-08T05:15:00Z,37.91355,23.56943,1.0,173.1,58.8
500,EV000011,2026-06-08T05:27:00Z,37.91359,23.56921,2.4,165.7,58.8
501,EV000011,2026-06-08T05:39:00Z,37.88669,23.54268,29.9,320.3,58.2
502,EV000011,2026-06-08T05:51:00Z,37.9143,23.55021,70.1,74.5,57.6
503,EV000011,2026-06-08T06:03:00Z,37.96456,23.75222,0.5,37.2,68.2
504,EV000011,2026-06-08T06:15:00Z,37.96454,23.75222,1.9,26.3,78.8
505,EV000011,2026-06-08T06:27:00Z,37.96459,23.75216,0.7,41.3,89.4
506,EV000011,2026-06-08T06:39:00Z,37.96452,23.75222,0.8,35.1,100.0
507,EV000011,2026-06-08T06:51:00Z,37.98185,23.76123,44.8,111.6,98.8
508,EV000011,2026-06-08T07:03:00Z,37.92303,23.7316,44.2,271.6,97.3
509,EV000011,2026-06-08T07:15:00Z,37.92825,23.78117,79.7,283.1,96.4
510,EV000011,2026-06-08T07:27:00Z,37.99017,23.76735,2.5,27.2,97.1
511,EV000011,2026-06-08T07:39:00Z,37.99016,23.76732,0.5,28.1,97.8
512,EV000011,2026-06-08T07:51:00Z,37.9901,23.76733,1.0,19.1,98.5
513,EV000011,2026-06-08T08:03:00Z,37.99017,23.76737,0.9,22.7,99.3
514,EV000011,2026-06-08T08:15:00Z,37.99013,23.76737,1.7,25.7,100.0
515,EV000011,2026-06-08T08:27:00Z,38.02197,23.81794,79.5,281.5,98.9
516,EV000011,2026-06-08T08:39:00Z,38.00019,23.66517,48.2,263.8,97.6
517,EV000011,2026-06-08T08:51:00Z,37.96859,23.77545,29.8,152.1,96.9
518,EV000011,2026-06-08T09:03:00Z,37.95596,23.89634,1.2,,96.9
519,EV000011,2026-06-08T09:15:00Z,37.95595,23.8964,1.9,50.9,96.9
520,EV000011,2026-06-08T09:27:00Z,37.95596,23.89634,2.6,46.7,96.9
521,EV000011,2026-06-08T09:39:00Z,37.956,23.89636,0.9,,96.9
522,EV000011,2026-06-08T09:51:00Z,37.95598,23.89634,0.4,,96.9
523,EV000011,2026-06-08T10:03:00Z,37.95599,23.89634,2.5,48.6,96.9
524,EV000011,2026-06-08T10:15:00Z,37.95596,23.89659,1.4,46.4,96.9
525,EV000011,2026-06-08T10:27:00Z,37.94535,23.90714,42.1,231.3,94.9
526,EV000011,2026-06-08T10:39:00Z,37.94967,23.89806,48.3,211.9,93.1
527,EV000012,2026-06-08T00:37:00Z,53.53909,10.09631,1.3,18.0,53.5
528,EV000012,2026-06-08T00:49:00Z,53.53909,10.09625,0.8,,53.5
529,EV000012,2026-06-08T01:01:00Z,53.55229,10.11183,72.8,6.4,53.1
530,EV000012,2026-06-08T01:13:00Z,53.6038,10.04907,2.5,173.7,53.1
531,EV000012,2026-06-08T01:25:00Z,53.60375,10.04932,1.0,174.6,53.1
532,EV000012,2026-06-08T01:37:00Z,53.60372,10.04937,2.7,165.6,53.1
533,EV000012,2026-06-08T01:49:00Z,53.59764,10.00929,103.7,229.1,51.4
534,EV000012,2026-06-08T02:01:00Z,53.57599,10.00053,2.2,201.6,70.0
535,EV000012,2026-06-08T02:13:00Z,53.57607,10.00035,1.2,,88.7
536,EV000012,2026-06-08T02:25:00Z,53.62982,9.96968,76.9,267.0,87.8
537,EV000012,2026-06-08T02:37:00Z,53.57541,9.92926,114.6,144.4,85.9
538,EV000012,2026-06-08T02:49:00Z,53.54064,10.09409,1.9,330.5,93.0
539,EV000012,2026-06-08T03:01:00Z,53.54068,10.09407,1.2,335.8,100.0
540,EV000012,2026-06-08T03:13:00Z,53.55586,10.1536,47.3,325.0,99.0
541,EV000012,2026-06-08T03:25:00Z,53.48352,10.19679,1.6,96.0,99.0
542,EV000012,2026-06-08T03:37:00Z,53.48351,10.19665,1.1,,99.0
543,EV000012,2026-06-08T03:49:00Z,53.48353,10.19652,1.0,97.1,99.0
544,EV000012,2026-06-08T04:01:00Z,53.48345,10.19675,2.0,,99.0
545,EV000012,2026-06-08T04:13:00Z,53.48346,10.19677,0.9,106.1,99.0
546,EV000012,2026-06-08T04:25:00Z,53.48114,10.19799,64.0,132.4,97.6
547,EV000012,2026-06-08T04:37:00Z,53.56658,10.04773,1.8,50.0,97.6
548,EV000012,2026-06-08T04:49:00Z,53.56659,10.04752,1.9,69.6,97.6
549,EV000012,2026-06-08T05:01:00Z,53.56666,10.04764,2.1,,97.6
550,EV000012,2026-06-08T05:13:00Z,53.53221,10.04167,35.2,313.7,96.7
551,EV000012,2026-06-08T05:25:00Z,53.51858,10.00774,29.5,51.6,94.9
552,EV000012,2026-06-08T05:37:00Z,53.43949,9.96851,1.4,,94.9
553,EV000012,2026-06-08T05:49:00Z,53.43944,9.96845,2.7,131.7,94.9
554,EV000012,2026-06-08T06:01:00Z,53.51299,9.94696,94.8,187.4,93.7
555,EV000012,2026-06-08T06:13:00Z,53.52584,10.02436,2.8,221.5,93.7
556,EV000012,2026-06-08T06:25:00Z,53.52591,10.02428,2.2,225.7,93.7
557,EV000012,2026-06-08T06:37:00Z,53.52588,10.02427,0.7,218.0,93.7
558,EV000012,2026-06-08T06:49:00Z,53.52593,10.02442,0.4,226.0,93.7
559,EV000012,2026-06-08T07:01:00Z,53.52588,10.02429,2.5,235.8,93.7
560,EV000012,2026-06-08T07:13:00Z,53.50732,10.0397,59.4,184.5,91.8
561,EV000012,2026-06-08T07:25:00Z,53.5164,10.02581,26.3,223.1,89.8
562,EV000012,2026-06-08T07:37:00Z,53.57585,9.98858,1.2,288.1,89.8
563,EV000012,2026-06-08T07:49:00Z,53.57602,9.98873,0.0,302.3,89.8
564,EV000012,2026-06-08T08:01:00Z,53.53803,10.02255,48.4,17.9,88.4
565,EV000012,2026-06-08T08:13:00Z,53.5545,9.91172,82.4,64.7,87.7
566,EV000013,2026-06-08T01:09:00Z,59.33314,18.04393,0.2,203.6,54.5
567,EV000013,2026-06-08T01:21:00Z,59.33316,18.0439,0.1,195.2,54.5
568,EV000013,2026-06-08T01:33:00Z,59.31011,18.03935,45.3,283.8,53.2
569,EV000013,2026-06-08T01:45:00Z,59.32231,18.08203,46.7,193.7,52.0
570,EV000013,2026-06-08T01:57:00Z,59.40815,17.9864,82.1,118.0,50.7
571,EV000013,2026-06-08T02:09:00Z,59.26748,17.97768,1.0,,50.7
572,EV000013,2026-06-08T02:21:00Z,59.26757,17.97764,2.7,209.1,50.7
573,EV000013,2026-06-08T02:33:00Z,59.26754,17.97752,0.1,205.3,50.7
574,EV000013,2026-06-08T02:45:00Z,59.26757,17.97745,1.5,206.6,50.7
575,EV000013,2026-06-08T02:57:00Z,59.26753,17.9775,2.8,215.1,50.7
576,EV000013,2026-06-08T03:09:00Z,59.26754,17.97767,1.8,204.5,50.7
577,EV000013,2026-06-08T03:21:00Z,59.26745,17.9775,0.1,209.3,50.7
578,EV000013,2026-06-08T03:33:00Z,59.27433,18.09414,95.2,331.6,50.0
579,EV000013,2026-06-08T03:45:00Z,59.35332,18.02936,0.1,341.3,50.0
580,EV000013,2026-06-08T03:57:00Z,59.35339,18.02904,0.6,335.8,50.0
581,EV000013,2026-06-08T04:09:00Z,59.33327,18.04046,112.8,82.1,48.2
582,EV000013,2026-06-08T04:21:00Z,59.34909,18.19941,0.1,,61.5
583,EV000013,2026-06-08T04:33:00Z,59.34897,18.19935,2.4,92.0,74.8
584,EV000013,2026-06-08T04:45:00Z,59.34907,18.1994,1.0,96.3,88.1
585,EV000013,2026-06-08T04:57:00Z,59.34777,18.14241,39.0,327.3,86.5
586,EV000013,2026-06-08T05:09:00Z,59.24443,18.09238,1.1,167.3,86.5
587,EV000013,2026-06-08T05:21:00Z,59.24451,18.0925,2.5,174.0,86.5
588,EV000013,2026-06-08T05:33:00Z,59.24442,18.09255,0.1,,86.5
589,EV000013,2026-06-08T05:45:00Z,59.24444,18.09243,0.3,173.3,86.5
590,EV000013,2026-06-08T05:57:00Z,59.24446,18.09251,1.0,173.4,86.5
591,EV000013,2026-06-08T06:09:00Z,59.24443,18.09244,0.7,183.0,86.5
592,EV000013,2026-06-08T06:21:00Z,59.24507,17.96753,53.0,294.4,84.9
593,EV000013,2026-06-08T06:33:00Z,59.22946,18.14456,100.2,180.9,83.8
594,EV000013,2026-06-08T06:45:00Z,59.16737,18.05423,100.1,279.0,82.0
595,EV000013,2026-06-08T06:57:00Z,59.35402,18.08699,2.3,256.4,82.0
596,EV000013,2026-06-08T07:09:00Z,59.35407,18.08696,1.1,253.6,82.0
597,EV000013,2026-06-08T07:21:00Z,59.35407,18.08711,1.4,,82.0
598,EV000013,2026-06-08T07:33:00Z,59.35404,18.087,1.3,257.7,82.0
599,EV000013,2026-06-08T07:45:00Z,59.3851,18.01102,70.8,244.7,80.5
600,EV000013,2026-06-08T07:57:00Z,59.35327,18.11866,94.8,73.2,79.2
601,EV000013,2026-06-08T08:09:00Z,59.39294,18.02761,77.3,338.9,77.3
602,EV000013,2026-06-08T08:21:00Z,59.29646,18.13837,1.1,101.6,77.3
603,EV000013,2026-06-08T08:33:00Z,59.29643,18.13841,1.7,,77.3
604,EV000013,2026-06-08T08:45:00Z,59.29628,18.13828,0.1,,77.3
605,EV000013,2026-06-08T08:57:00Z,59.2964,18.13837,2.2,109.0,77.3
606,EV000013,2026-06-08T09:09:00Z,59.29641,18.13848,1.2,103.6,77.3
607,EV000013,2026-06-08T09:21:00Z,59.2965,18.13853,0.4,100.3,77.3
608,EV000013,2026-06-08T09:33:00Z,59.2964,18.13849,0.4,106.3,77.3
609,EV000013,2026-06-08T09:45:00Z,59.28389,18.19063,58.4,13.3,76.7
610,EV000013,2026-06-08T09:57:00Z,59.31731,18.12216,75.1,283.7,75.8
611,EV000013,2026-06-08T10:09:00Z,59.28237,18.14371,62.8,93.3,74.2
612,EV000014,2026-06-08T01:13:00Z,40.38101,-3.7305,0.4,,58.1
613,EV000014,2026-06-08T01:25:00Z,40.38099,-3.73045,0.5,,65.2
614,EV000014,2026-06-08T01:37:00Z,40.38101,-3.7305,2.2,245.8,72.3
615,EV000014,2026-06-08T01:49:00Z,40.37982,-3.71047,57.9,274.9,70.6
616,EV000014,2026-06-08T02:01:00Z,40.39779,-3.74619,84.7,171.6,70.2
617,EV000014,2026-06-08T02:13:00Z,40.36008,-3.72445,36.9,208.8,69.0
618,EV000014,2026-06-08T02:25:00Z,40.26817,-3.74175,1.5,284.3,69.0
619,EV000014,2026-06-08T02:37:00Z,40.26826,-3.7418,1.7,,69.0
620,EV000014,2026-06-08T02:49:00Z,40.26819,-3.7419,1.8,288.7,69.0
621,EV000014,2026-06-08T03:01:00Z,40.26833,-3.74181,2.0,278.2,69.0
622,EV000014,2026-06-08T03:13:00Z,40.26821,-3.7419,0.2,285.3,69.0
623,EV000014,2026-06-08T03:25:00Z,40.33244,-3.78155,36.7,292.0,67.5
624,EV000014,2026-06-08T03:37:00Z,40.255,-3.74431,97.2,43.8,66.3
625,EV000014,2026-06-08T03:49:00Z,40.3551,-3.82214,1.0,160.8,66.3
626,EV000014,2026-06-08T04:01:00Z,40.35506,-3.82213,2.2,149.8,66.3
627,EV000014,2026-06-08T04:13:00Z,40.35509,-3.82219,1.3,141.8,66.3
628,EV000014,2026-06-08T04:25:00Z,40.35507,-3.82215,2.5,,66.3
629,EV000014,2026-06-08T04:37:00Z,40.35509,-3.82217,2.1,146.6,66.3
630,EV000014,2026-06-08T04:49:00Z,40.34343,-3.77946,106.7,10.0,65.1
631,EV000014,2026-06-08T05:01:00Z,40.35742,-3.84517,87.6,90.7,64.4
632,EV000014,2026-06-08T05:13:00Z,40.28584,-3.81696,86.3,163.1,62.3
633,EV000014,2026-06-08T05:25:00Z,40.38332,-3.73367,0.6,,66.8
634,EV000014,2026-06-08T05:37:00Z,40.3833,-3.73371,3.0,,71.3
635,EV000014,2026-06-08T05:49:00Z,40.38333,-3.73376,0.6,150.6,75.8
636,EV000014,2026-06-08T06:01:00Z,40.38332,-3.73388,2.5,132.1,80.2
637,EV000014,2026-06-08T06:13:00Z,40.382,-3.78006,68.3,203.8,78.2
